"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,1.632631585,9.970389407,55.29129934,-1.855232481,0,0,0.242507366,0,-0.848044466,0,-6.984395195,0,16.30963881,0,5.038648038,-16.37649722,0,0,0,8.305991954,2.955926437,-24.4814919,-20.6434715,15.99409329,-8.420717605,0,0,1.645670338,0,-13.39034615,-6.200837303,-16.14608633,0,0,0,7.748878509,3.692863914
"2",1.632631585,0,-11.56591243,78.70408281,12.36331078,-27.49041399,-13.96198475,7.064638318,-10.63307702,44.93017733,9.996453512,-23.8823541,15.47021179,26.08846407,1.630327667,13.71110272,18.83754843,10.1483025,-14.94123794,-9.028793747,0.237390357,34.64841764,-50.21620144,-51.68081715,-1.773372245,6.198396571,-27.21438006,-14.87925873,-6.563127434,28.68890188,3.482887702,-0.837415958,37.16690416,-5.314052222,-45.33134536,20.79711313,49.33693535,-40.5994196
"3",9.970389407,-11.56591243,0,61.89051853,-11.56046415,-4.760845757,-41.47720935,24.71473218,-10.93798802,18.88790802,16.86583378,1.094298963,21.45110565,11.3912156,-40.59067921,8.562991555,-12.22936762,3.089119034,-25.20689136,8.254888081,14.49977139,-13.39307381,13.11710144,3.529386495,24.31792545,-13.44130693,10.64597856,8.302515043,-22.34432496,2.028074653,-2.635551587,-4.799060976,-3.760867345,-94.59775759,-4.077703147,1.76482561,20.66996411,17.57989115
"4",55.29129934,78.70408281,61.89051853,0,71.13581489,51.33644168,67.79077683,106.5608575,49.93035881,23.10043252,58.91384784,85.15352215,93.40478314,107.6222417,48.96142284,73.09012501,89.98839495,72.74054899,48.29250264,14.91418831,83.7343656,103.2094953,67.3045457,-60.32380102,139.6131195,78.42964487,26.38274607,40.7314284,104.2725936,82.50811929,22.33933886,53.16574069,97.13551468,68.80060551,11.92927195,68.11021209,96.70016552,-109.2773148
"5",-1.855232481,12.36331078,-11.56046415,71.13581489,0,-37.4313717,6.965669947,-24.84117669,9.201886327,-10.75062215,5.766255134,-17.80210878,2.172367353,4.88768632,-12.97157344,-9.209168581,16.47107681,-8.489993289,-31.93526544,-14.33635033,7.80431735,24.65515667,-151.2309129,-169.1358709,7.589511133,-2.769010712,-38.45014756,-30.23837884,15.60668857,9.937109095,-7.974840686,-11.13507221,-1.728936438,-16.8464289,-199.2579703,-15.55903704,25.5158072,-181.2876039
"6",0,-27.49041399,-4.760845757,51.33644168,-37.4313717,0,0,-6.06132707,0,10.0297049,0,5.664889312,0,-5.863142598,0,-3.925631977,-31.01633863,0,0,0,-31.20332341,-5.198983517,-12.05081525,-39.25299902,20.64574526,-9.651886387,0,0,-43.48359364,0,-15.39931953,-9.491926778,-42.80536021,0,0,0,13.65645561,-10.55765057
"7",0,-13.96198475,-41.47720935,67.79077683,6.965669947,0,0,-27.42883623,0,56.67788114,0,-29.89584273,0,20.25024227,0,3.968485904,-13.39055466,0,0,0,-115.3140291,-20.49412615,-66.13421817,-44.89482989,-39.61912652,-24.11665086,0,0,11.33924275,0,-65.35527541,-14.56500887,18.55394125,0,0,0,-23.05236163,21.72912695
"8",0.242507366,7.064638318,24.71473218,106.5608575,-24.84117669,-6.06132707,-27.42883623,0,-22.02475092,58.06515215,27.22772039,30.85505426,31.32548663,65.54190601,4.782661672,21.0760377,6.396606208,7.109283237,7.014149841,15.65294406,34.47084272,60.51946754,23.45734726,7.711322919,13.4115522,13.879461,1.671389718,5.737775085,-30.32642869,-11.84251921,5.779761595,7.134875305,11.6566933,6.841377969,-32.69030668,27.9343932,43.65732804,36.67144953
"9",0,-10.63307702,-10.93798802,49.93035881,9.201886327,0,0,-22.02475092,0,30.17025436,0,-21.66137716,0,34.27257918,0,11.24635557,-15.41494289,0,0,0,-4.104383957,12.21638955,-24.70270587,-35.67229739,-31.74550154,-21.36099802,0,0,7.038214275,0,-3.477500911,-8.064556846,5.480709675,0,0,0,25.30085949,1.120862779
"10",-0.848044466,44.93017733,18.88790802,23.10043252,-10.75062215,10.0297049,56.67788114,58.06515215,30.17025436,0,-3.217548014,25.47660754,16.99298687,33.17178636,-5.88225145,21.33391481,41.44071297,22.30898583,-2.99710486,13.68548302,1.78661479,39.42786979,-1.870128722,-87.07463478,33.37503452,-5.557848343,-6.651065026,-25.67176673,60.86109975,19.26589352,-11.80766207,-4.863174995,-47.84756929,-163.0968503,5.484901374,1.34578248,10.7046573,45.43298162
