"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,7.77805306,11.27727295,3.933223908,-18.59912622,0,0,50.60366026,0,-8.161128639,0,16.5693311,0,0.911963942,0,8.786606958,8.011124809,0,0,0,18.65621252,3.616641134,9.920092422,9.260812975,16.29531308,5.532973112,0,0,24.61014916,0,2.077318362,9.700986375,-0.604352835,0,0,0,-3.848401273,9.966321601
"2",7.77805306,0,8.623749389,29.43971431,-7.797682304,14.47298098,10.54371833,40.28481032,5.327418713,5.383442912,10.10585397,7.672118374,14.68267605,11.09323155,-1.158432414,10.30143018,10.61314841,-0.383516642,-4.219367541,4.151671982,41.66715297,10.31384319,-15.06682657,7.562243243,6.378234216,7.999703677,-3.386439791,-4.338118873,14.06809843,27.44316256,8.258155148,11.44960114,54.41816094,11.86213265,-33.01039272,-13.93949131,12.90869069,8.004421637
"3",11.27727295,8.623749389,0,19.52499114,-17.55948042,5.864102562,2.669570741,63.3161055,2.165532179,-4.941389456,6.178826381,3.100786489,12.37717655,-3.119884147,8.225631748,17.09603358,10.93963884,9.360688035,-3.648519996,9.507152249,21.08159858,7.743638,9.074227749,3.780481041,26.15576468,6.602227964,-9.416701007,-2.479274198,28.30699896,0.675116721,-1.507640394,-4.047938984,14.64199978,4.649061926,1.421837131,-7.693447052,3.19392369,54.0791044
"4",3.933223908,29.43971431,19.52499114,0,4.111028374,22.40667404,17.87489148,70.18079056,25.34820553,12.17241658,7.740983696,32.9904113,10.20235477,14.86658789,-0.992445091,17.31612509,33.65391894,19.91662478,-16.82481039,13.1014125,46.28015781,33.6374407,10.71321489,18.90025121,72.08907467,24.6247986,-0.763978121,-3.856258719,55.25542126,15.21455836,1.776194906,15.63867698,27.79783309,8.382455679,14.78323568,8.073482011,13.58603248,29.54217132
"5",-18.59912622,-7.797682304,-17.55948042,4.111028374,0,-18.20108583,-11.26735375,27.35302788,-13.5476308,-27.63468162,-2.726155185,-23.08608321,-1.471039843,-17.02476713,-6.056907573,-8.253868332,-12.13421033,-16.41071723,-16.77236772,-12.05274656,21.57883973,-9.140127016,-10.3967464,-12.50471573,4.790598947,-16.88497689,-17.15707226,-31.73348789,-3.940639723,-22.74125359,-9.618158337,-4.073962558,-10.80164188,-2.587899735,-37.13334543,-33.09195683,-20.8774682,-12.22617953
"6",0,14.47298098,5.864102562,22.40667404,-18.20108583,0,0,63.0464369,0,-1.841154546,0,0.920837523,0,1.138237677,0,0.200994482,2.259063426,0,0,0,11.71199123,7.918227949,9.063067556,15.80641566,18.64613214,1.706231454,0,0,19.96791663,0,-13.54425066,3.118131813,-2.742600075,0,0,0,13.24292493,15.97578225
"7",0,10.54371833,2.669570741,17.87489148,-11.26735375,0,0,23.25825742,0,-3.247479641,0,-0.009972219,0,-9.965537092,0,7.047385619,-2.598652612,0,0,0,3.863972045,3.975387063,2.16157362,-3.013528255,4.405273787,2.016107411,0,0,-8.138271946,0,0.832632519,3.454983961,9.297815651,0,0,0,5.435050508,1.382553802
"8",50.60366026,40.28481032,63.3161055,70.18079056,27.35302788,63.0464369,23.25825742,0,19.81976601,29.1960155,31.39869974,55.7433202,66.56695223,36.06922119,18.22897106,57.53602649,71.40143393,26.01895977,5.854287038,50.15826284,112.0310331,52.36875011,65.13695999,62.05053129,98.67657525,60.44362188,4.860403978,56.06199471,120.2632418,74.36260912,26.18215744,40.04370628,43.36531695,33.44677757,39.18536378,40.08347788,21.54568139,69.69484662
"9",0,5.327418713,2.165532179,25.34820553,-13.5476308,0,0,19.81976601,0,-4.490859363,0,-4.100159134,0,-5.672406019,0,5.345680881,0.367522737,0,0,0,0.278564704,-0.167535285,4.654142572,-4.873651781,1.434793759,1.316093316,0,0,0.656056936,0,-0.570314801,0.654091661,-3.039626923,0,0,0,5.659934802,-2.868993345
"10",-8.161128639,5.383442912,-4.941389456,12.17241658,-27.63468162,-1.841154546,-3.247479641,29.1960155,-4.490859363,0,-4.638984389,2.441546589,1.710004766,-17.97817111,-3.741961417,3.731504039,2.454083153,-1.682572401,-10.30343952,-0.850548197,1.685687182,10.93063205,5.874173936,-6.282523924,31.92794058,-4.596459751,-9.995560461,-10.8670822,2.777252451,-9.046543044,-9.695298226,0.964126134,3.842621526,-0.66444986,-20.21319358,-19.1765067,-15.48486861,4.081953197
"11",0,10.10585397,6.178826381,7.740983696,-2.726155185,0,0,31.39869974,0,-4.638984389,0,9.169322298,0,2.697657434,0,0.506783221,9.197786316,0,0,0,9.424526089,6.682996867,-0.525539308,-0.700420475,12.4297667,5.741513273,0,0,18.35160994,0,-3.553426077,-2.462325515,2.134797223,0,0,0,1.044796642,8.15355708
"12",16.5693311,7.672118374,3.100786489,32.9904113,-23.08608321,0.920837523,-0.009972219,55.7433202,-4.100159134,2.441546589,9.169322298,0,19.61720698,-0.606103969,1.38365837,15.52534923,-0.347064384,0.697900831,-3.936097748,-52.59879084,36.05292457,76.39988629,4.926175235,9.658913392,36.23987344,9.291022232,-41.24503228,-8.948449138,26.39128639,36.95459201,2.978239816,10.11754804,30.84922294,24.97319688,9.926649194,-7.818341321,9.934168928,29.21281262
"13",0,14.68267605,12.37717655,10.20235477,-1.471039843,0,0,66.56695223,0,1.710004766,0,19.61720698,0,14.78833293,0,7.990963618,27.29088399,0,0,0,25.09455866,13.78115608,8.882028087,10.19864377,22.65392265,10.20897652,0,0,36.84388809,0,3.81510899,6.150945576,10.20944081,0,0,0,10.01482955,21.34548508
"14",0.911963942,11.09323155,-3.119884147,14.86658789,-17.02476713,1.138237677,-9.965537092,36.06922119,-5.672406019,-17.97817111,2.697657434,-0.606103969,14.78833293,0,-7.357334704,16.56480082,-3.912435035,-11.48486153,-21.07951982,-7.695738737,41.57486072,11.63780076,6.859486961,3.553047627,13.90290143,-12.66660278,-4.574264625,-16.76370882,14.35265151,5.306231056,-8.927535094,2.369356438,-9.405366321,-1.700187674,-18.22399153,-21.02989869,-22.46508824,9.215273557
"15",0,-1.158432414,8.225631748,-0.992445091,-6.056907573,0,0,18.22897106,0,-3.741961417,0,1.38365837,0,-7.357334704,0,-0.135972113,2.113980112,0,0,0,9.684697718,0.914808952,-1.002033577,-0.750403917,7.47715807,2.065749651,0,0,10.61553036,0,-4.122040298,-0.249562705,0.110190958,0,0,0,1.183939796,20.58768498
"16",8.786606958,10.30143018,17.09603358,17.31612509,-8.253868332,0.200994482,7.047385619,57.53602649,5.345680881,3.731504039,0.506783221,15.52534923,7.990963618,16.56480082,-0.135972113,0,15.93257794,4.458633194,-5.601141826,-5.115507196,35.52529402,15.70379356,7.297904635,17.97616507,38.88260616,9.86914491,-1.617463864,6.244107642,32.49092847,7.511045293,3.032832745,9.614375072,10.92689135,3.165894234,9.855808395,2.457978727,8.140211457,20.98064666
"17",8.011124809,10.61314841,10.93963884,33.65391894,-12.13421033,2.259063426,-2.598652612,71.40143393,0.367522737,2.454083153,9.197786316,-0.347064384,27.29088399,-3.912435035,2.113980112,15.93257794,0,-2.174460877,-3.609343196,12.6388651,24.29032355,15.16983861,14.4488038,6.94771693,26.21286426,13.98620999,-27.86659733,-11.4533481,26.59764991,42.90929646,5.648965786,17.79272072,22.47873475,10.49115893,-5.061144539,-9.752950617,6.379281213,12.34312428
"18",0,-0.383516642,9.360688035,19.91662478,-16.41071723,0,0,26.01895977,0,-1.682572401,0,0.697900831,0,-11.48486153,0,4.458633194,-2.174460877,0,0,0,10.31430449,0.507383901,9.110076899,6.245750442,7.903683746,9.581706963,0,0,-5.092944811,0,5.400143838,8.880945513,-5.308425827,0,0,0,7.43764152,0.187683169
"19",0,-4.219367541,-3.648519996,-16.82481039,-16.77236772,0,0,5.854287038,0,-10.30343952,0,-3.936097748,0,-21.07951982,0,-5.601141826,-3.609343196,0,0,0,-0.892799528,-0.723322523,-8.901677252,-8.739816621,-11.29365616,-7.93443879,0,0,-8.914021624,0,-5.747281962,-8.914358743,-0.539855345,0,0,0,-21.12773956,-1.026379236
"20",0,4.151671982,9.507152249,13.1014125,-12.05274656,0,0,50.15826284,0,-0.850548197,0,-52.59879084,0,-7.695738737,0,-5.115507196,12.6388651,0,0,0,22.00100618,3.756095461,5.311652115,-0.566301734,20.41614918,3.257554383,0,0,17.63549289,0,-23.48162529,3.515448269,-1.337405418,0,0,0,4.517542155,18.58000792
"21",18.65621252,41.66715297,21.08159858,46.28015781,21.57883973,11.71199123,3.863972045,112.0310331,0.278564704,1.685687182,9.424526089,36.05292457,25.09455866,41.57486072,9.684697718,35.52529402,24.29032355,10.31430449,-0.892799528,22.00100618,0,29.86354302,29.63735753,22.87288173,38.25235608,31.07556128,-9.73469332,16.35016111,81.99827512,17.46964511,14.19425137,22.4925017,13.73234264,17.17410194,9.761477126,0.530183325,1.19279402,24.7553892
"22",3.616641134,10.31384319,7.743638,33.6374407,-9.140127016,7.918227949,3.975387063,52.36875011,-0.167535285,10.93063205,6.682996867,76.39988629,13.78115608,11.63780076,0.914808952,15.70379356,15.16983861,0.507383901,-0.723322523,3.756095461,29.86354302,0,16.24310299,-0.218121761,35.58460478,10.1968868,-16.8155369,-3.988615222,22.15951253,10.75961879,4.250216738,3.886114826,-9.20450495,10.78568226,-15.67595423,-11.09076282,15.93659914,3.904195545
"23",9.920092422,-15.06682657,9.074227749,10.71321489,-10.3967464,9.063067556,2.16157362,65.13695999,4.654142572,5.874173936,-0.525539308,4.926175235,8.882028087,6.859486961,-1.002033577,7.297904635,14.4488038,9.110076899,-8.901677252,5.311652115,29.63735753,16.24310299,0,16.51762605,21.78450235,12.68772363,1.142024168,-9.262327614,34.58357927,31.23605097,2.638161068,-0.995208495,71.43443667,8.062587978,-11.40134251,-15.68910384,13.05798716,21.63069464
"24",9.260812975,7.562243243,3.780481041,18.90025121,-12.50471573,15.80641566,-3.013528255,62.05053129,-4.873651781,-6.282523924,-0.700420475,9.658913392,10.19864377,3.553047627,-0.750403917,17.97616507,6.94771693,6.245750442,-8.739816621,-0.566301734,22.87288173,-0.218121761,16.51762605,0,49.68135611,4.667701586,-4.352363774,18.89401452,24.75633648,4.49320025,2.601305043,0.617072431,-2.500158424,6.923881581,5.954611721,-18.87262033,1.620727496,11.12791425
"25",16.29531308,6.378234216,26.15576468,72.08907467,4.790598947,18.64613214,4.405273787,98.67657525,1.434793759,31.92794058,12.4297667,36.23987344,22.65392265,13.90290143,7.47715807,38.88260616,26.21286426,7.903683746,-11.29365616,20.41614918,38.25235608,35.58460478,21.78450235,49.68135611,0,25.5228282,-6.030236867,12.49679934,54.54255062,14.84389602,11.53972816,20.37346981,38.2407195,14.24365834,7.880415286,-0.472499446,41.26674154,52.98183075
"26",5.532973112,7.999703677,6.602227964,24.6247986,-16.88497689,1.706231454,2.016107411,60.44362188,1.316093316,-4.596459751,5.741513273,9.291022232,10.20897652,-12.66660278,2.065749651,9.86914491,13.98620999,9.581706963,-7.93443879,3.257554383,31.07556128,10.1968868,12.68772363,4.667701586,25.5228282,0,-28.10423315,15.52278371,15.5578008,14.57369229,5.055918013,3.868063187,8.659895335,11.35200855,8.220300292,-9.904476842,-0.952682516,8.459922424
"27",0,-3.386439791,-9.416701007,-0.763978121,-17.15707226,0,0,4.860403978,0,-9.995560461,0,-41.24503228,0,-4.574264625,0,-1.617463864,-27.86659733,0,0,0,-9.73469332,-16.8155369,1.142024168,-4.352363774,-6.030236867,-28.10423315,0,0,7.664155224,0,-8.533011335,-2.991848419,-22.91617992,0,0,0,-10.8309789,3.345271004
"28",0,-4.338118873,-2.479274198,-3.856258719,-31.73348789,0,0,56.06199471,0,-10.8670822,0,-8.948449138,0,-16.76370882,0,6.244107642,-11.4533481,0,0,0,16.35016111,-3.988615222,-9.262327614,18.89401452,12.49679934,15.52278371,0,0,0.509955401,0,-1.215373725,0.100362766,-25.52899142,0,0,0,-15.24747276,-5.432484711
"29",24.61014916,14.06809843,28.30699896,55.25542126,-3.940639723,19.96791663,-8.138271946,120.2632418,0.656056936,2.777252451,18.35160994,26.39128639,36.84388809,14.35265151,10.61553036,32.49092847,26.59764991,-5.092944811,-8.914021624,17.63549289,81.99827512,22.15951253,34.58357927,24.75633648,54.54255062,15.5578008,7.664155224,0.509955401,0,23.84098522,19.09481115,26.97542363,11.52767113,20.06943462,10.86787134,4.509724227,3.181119161,26.38270785
