"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,2.595684438,7.494061098,8.842811226,-7.87670815,0,0,28.34808451,0,-7.747473682,0,18.42925816,0,3.596798037,0,12.32774894,-4.179454254,0,0,0,14.11709974,10.57366047,7.285223049,3.535028344,20.62786482,4.466435384,0,0,16.51852763,0,2.86621957,8.210705504,18.36101941,0,0,0,-31.94692955,37.92676259
"2",2.595684438,0,-5.445983699,14.16782834,-4.917174981,-9.082147286,-11.63887968,27.52645663,-10.60987778,4.700396175,1.917270824,-1.926503305,-13.99330443,7.516236662,1.876754587,13.13036154,-26.00323788,-11.71911643,9.514930204,-2.502405262,3.974862064,7.381531665,-9.721448898,4.40947246,0.80559958,3.844056909,-18.91591586,3.010173032,-2.105544987,9.85649607,11.931705,12.0689481,29.9477946,-3.321785774,-32.17034257,-15.82842416,-58.52327953,-4.883183236
"3",7.494061098,-5.445983699,0,16.013898028,-18.34661485,2.405043197,4.378328156,39.574082515,7.067519295,-11.37380434,-1.011515995,-0.642974741,-5.013824614,-8.031940028,4.0309255935,-4.4596752235,-0.424247435,4.878224896,-10.2741063,7.546015119,18.36720853,18.02338067,7.976535779,-4.345642765,28.16870642,-0.590486604,1.785080854,-4.286854492,21.85626393,0.663149514,4.324040963,-0.220716613,49.3801093,11.30980766,-13.28690127,-5.436623676,-15.37435912,67.36023191
"4",8.842811226,14.16782834,16.013898028,0,0.787694845,15.63519202,6.84357603,73.63375761,3.333600364,14.16332995,9.842973768,24.82046387,9.194645886,16.82208792,16.81718027,34.3008476,15.44355511,10.57820039,-8.949540554,25.51817817,56.38448433,23.14197988,16.19111752,11.96940502,60.80700067,32.23472051,6.400988361,4.911887098,56.29794436,9.664418167,20.93287603,31.47767467,51.58449359,37.86464677,12.29336011,5.148307539,-38.27421098,36.46922909
"5",-7.87670815,-4.917174981,-18.34661485,0.787694845,0,-7.195475802,-8.502772728,15.32853545,6.132534596,-13.08659913,-10.02828099,-15.65410165,-14.07950269,1.094721232,-4.34527653,5.019943495,-22.9263193,-16.53144705,-8.336389326,-10.32931463,-0.942062624,18.2257515,-8.639953364,-9.36394819,-2.704414265,-5.642082959,-20.66192282,-16.96281168,3.165132593,-9.759148724,-0.51958745,-3.704346694,-6.870473081,-0.005490045,-12.91150452,-23.932998,-46.20067419,-7.561743762
"6",0,-9.082147286,2.405043197,15.63519202,-7.195475802,0,0,32.28492491,0,-10.53552869,0,0.980395893,0,-7.396824764,0,8.89030204,-15.05626094,0,0,0,9.172272035,15.61925627,-4.16591827,-11.41444606,25.19398167,8.799907473,0,0,-18.11821222,0,-1.501405371,6.257997178,-11.57812003,0,0,0,-29.53116203,4.180259074
"7",0,-11.63887968,4.378328156,6.84357603,-8.502772728,0,0,17.46960422,0,6.409931968,0,0.633646836,0,-2.184700402,0,4.883912978,-21.25150723,0,0,0,4.671874288,1.824117783,-10.7346263,7.415845911,22.79309695,5.345008305,0,0,-9.961044534,0,4.910622428,3.460146314,-4.56088079,0,0,0,-9.913540803,-6.499720942
"8",28.34808451,27.52645663,39.574082515,73.63375761,15.32853545,32.28492491,17.46960422,0,0.386393464,16.96424137,27.89795946,67.02852359,29.60077592,28.00451112,24.83990329,46.50293489,23.0666146,25.88354722,6.637118174,48.64582095,32.03986248,26.45017374,20.33774842,43.50856947,48.60369186,47.88024928,14.31084298,34.8923173,50.60409503,28.19546154,27.85304007,30.75548923,75.39054034,57.6444937,15.63783605,39.37162018,-3.64280889,78.39036702
"9",0,-10.60987778,7.067519295,3.333600364,6.132534596,0,0,0.386393464,0,8.232042313,0,-6.810845523,0,4.744100917,0,9.756511271,-10.15445248,0,0,0,3.459132907,9.269283126,-4.947429724,-2.870233571,17.7718057,4.60343602,0,0,-23.39560713,0,5.508452575,1.461940678,-7.172314225,0,0,0,-30.79409748,-4.417879494
"10",-7.747473682,4.700396175,-11.37380434,14.16332995,-13.08659913,-10.53552869,6.409931968,16.96424137,8.232042313,0,-1.215931967,-3.548762589,-6.175862283,3.182953622,-10.18996634,9.663466863,-10.58600537,7.464712874,-3.451416942,4.628186206,7.659842971,10.37937917,-5.512367032,-5.535172597,17.08178427,-8.228689517,-10.21129288,4.864179671,11.47734307,-8.093065635,2.635656148,2.133130417,14.51794752,5.330380916,-16.62875411,-4.42479913,-26.08596699,3.319616125
"11",0,1.917270824,-1.011515995,9.842973768,-10.02828099,0,0,27.89795946,0,-1.215931967,0,-5.677250808,0,6.768885512,0,-4.164350861,-4.16687147,0,0,0,10.81924288,7.277789301,-9.90837312,-18.570381,11.25585684,-7.093802856,0,0,7.308142195,0,-4.134505899,0.299031611,2.498958055,0,0,0,-11.11280124,-1.662979573
