"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,-6.611947917,13.58269769,20.10041374,-18.99813026,0,0,21.6687261,0,-7.420980558,0,17.22484698,0,-2.446804514,0,-0.561759117,-2.035012581,0,0,0,16.58359358,-0.891262209,-2.86047703,-5.659480778,5.018790841,-8.296710121,0,0,16.33218457,0,-0.895637539,7.129324107,-23.41105381,0,0,0,7.057218329,24.84605685
"2",-6.611947917,0,-6.604038563,18.10070106,8.981162136,3.129049048,17.43411202,4.251314693,-9.809800415,5.614266479,4.515507694,-6.515653333,-4.320617073,-2.126961774,8.90904955,-3.151637368,-10.78556992,-3.316902805,-12.68037651,-1.078542352,-6.799251203,-15.519045,-13.33376737,3.26703637,-7.257895244,-2.870641791,-20.36656057,13.52971607,-2.390639768,22.60303623,11.61299788,2.602893092,13.16835364,-35.55824357,-15.35249881,0.623141907,-0.987659904,-0.296353842
"3",13.58269769,-6.604038563,0,38.21325157,6.749716946,4.229104785,0.639398828,24.67543309,5.904066068,-3.545286749,7.064444281,-1.129319468,2.955513481,-5.186641338,17.07384718,14.86698162,-4.867320428,-3.743122749,-11.04226708,1.832046138,10.16748008,-2.524403738,5.533537032,-2.649376712,18.23200709,-0.3082064,-11.92482495,8.493993368,8.683132451,-2.372889603,8.33460158,-0.876154519,6.40108677,-17.06965137,-9.214563403,-4.121007713,-0.264424747,33.94350197
"4",20.10041374,18.10070106,38.21325157,0,21.67089907,62.99607998,15.77911392,80.69566922,23.58272545,16.8412469,29.22056752,34.65177323,29.59680637,34.03656802,23.36042667,38.53944321,22.44733457,14.27241891,-30.68313271,28.30188511,36.48709841,21.93529537,31.66413676,1.411820269,75.05127147,9.60174437,3.042637857,34.60596163,71.75220368,39.22686474,10.17467242,32.62195013,23.5558071,16.75606742,22.52552924,37.07844145,13.1734271,41.27199381
"5",-18.99813026,8.981162136,6.749716946,21.67089907,0,-4.633031103,14.88718391,36.82935113,27.17882652,-24.29165293,-6.493141965,5.157072525,-8.824395786,-19.40727362,-21.30293841,7.25507497,25.68289027,-4.784684489,-27.71638468,-21.28697666,8.491750877,1.004815671,14.5480178,-29.3281424,6.318663313,11.01938662,-32.03863619,-20.01722888,15.26553325,12.90781697,-5.46597089,0.426477303,-24.53825984,-33.81974983,-38.97671729,-19.99638989,17.59064145,4.402308611
"6",0,3.129049048,4.229104785,62.99607998,-4.633031103,0,0,10.68651791,0,-6.259301849,0,6.626158357,0,-10.29219948,0,-7.656799859,-21.721153,0,0,0,13.10371461,0.846026449,6.522273119,-17.53249021,28.52165788,-14.24193962,0,0,18.41632134,0,-16.76776281,4.356935501,-33.16823411,0,0,0,3.891640445,17.79648094
"7",0,17.43411202,0.639398828,15.77911392,14.88718391,0,0,-3.312764954,0,10.00357139,0,-8.72290383,0,3.686400647,0,-1.217739434,-17.63280257,0,0,0,6.57225477,-1.315735945,-1.091727406,-5.895400138,10.95191856,-0.785429931,0,0,-3.465709085,0,9.260347987,3.107565698,16.29101153,0,0,0,5.144598433,5.505691677
"8",21.6687261,4.251314693,24.67543309,80.69566922,36.82935113,10.68651791,-3.312764954,0,-13.60867096,27.535057,32.16283448,10.24858768,40.12098513,0.726565953,34.89286379,22.39624395,-15.60596566,2.949265696,-21.19265745,20.25122157,52.99748664,-14.60038501,10.86882882,6.920397318,39.81920777,7.71392865,-30.16387668,33.77257613,36.16984486,27.16015807,24.97815028,29.15348207,9.702972564,-27.42383273,10.69446034,30.91293171,15.42657195,43.00839655
"9",0,-9.809800415,5.904066068,23.58272545,27.17882652,0,0,-13.60867096,0,-0.273827264,0,-8.783913929,0,3.740915007,0,2.646404543,-16.75533239,0,0,0,12.4883177,-8.059242007,0.101599503,-10.38303963,8.285630629,1.358355125,0,0,7.734391716,0,10.88632389,6.538523478,1.016811181,0,0,0,6.119034351,6.115648145
"10",-7.420980558,5.614266479,-3.545286749,16.8412469,-24.29165293,-6.259301849,10.00357139,27.535057,-0.273827264,0,1.970145475,13.59767958,-3.319854435,2.805237819,-5.733262074,-3.66083253,27.20157296,-1.639304296,1.674388591,-1.817992093,4.231846041,4.383952857,10.68143595,-8.309028973,8.922015995,-10.03595636,-19.09815546,5.906228831,-3.124940875,-14.30283868,-0.088977096,10.87699769,-4.512655862,-17.62474375,-15.32815597,-4.223147214,-18.78959083,5.632196256
"11",0,4.515507694,7.064444281,29.22056752,-6.493141965,0,0,32.16283448,0,1.970145475,0,9.764267312,0,2.856776967,0,5.99528503,7.191952438,0,0,0,34.74622446,11.45505932,1.679062765,-12.25201478,11.49865295,-7.874099335,0,0,28.33583948,0,-1.644792192,-1.466898108,0.383911075,0,0,0,13.40511074,8.475894595
"12",17.22484698,-6.515653333,-1.129319468,34.65177323,5.157072525,6.626158357,-8.72290383,10.24858768,-8.783913929,13.59767958,9.764267312,0,46.67308553,19.6340789,15.03010139,10.77541427,-2.923749962,-4.398577101,-16.12337613,-98.53912935,22.95310715,0.570952585,3.639060661,-0.954044375,42.49559207,-0.594381403,-45.68658386,52.43475663,17.65291422,67.7815276,15.32578595,6.750632999,13.92492646,33.09865807,55.54657753,34.54849981,0.206660553,1.701730863
