"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,-3.701354746,6.065389002,2.323089789,-14.56978258,0,0,-22.97327812,0,-3.477422217,0,9.559453271,0,5.372215888,0,0.197753628,4.670574992,0,0,0,2.021434937,-7.527043135,-2.572706421,0.796023707,4.915741287,8.948042749,0,0,9.118873978,0,4.459502599,4.677389118,-24.286518,0,0,0,-4.394725666,3.370729194
"2",-3.701354746,0,5.690590865,19.90806632,-2.168953777,6.39972471,7.701201451,-15.59125746,-8.983198097,-1.294163858,6.432351526,-5.994644575,0.551087205,2.985761377,-1.461239905,-5.051855266,-0.460428777,-7.006615078,-0.032445275,2.705137364,6.103884198,-3.578041243,-27.39012608,17.23498878,-6.734091569,-6.530799873,-25.65655126,6.48639213,1.473418749,8.14545575,10.74108755,1.151163132,-1.515180802,-12.71817083,-31.95203457,-3.374578758,5.706615777,-51.21988037
"3",6.065389002,5.690590865,0,30.76397327,-1.617554506,6.59922404,4.334035804,0.389012601,3.836680291,-0.053685457,15.48973141,13.30703174,18.24335032,15.22143267,16.06454261,15.28347522,15.75875662,6.638783501,9.763865721,9.440903142,8.611149598,4.137263893,9.037809528,0.523440619,20.25239339,5.025997768,-3.35251388,28.69024646,22.54632447,8.148729278,0.962971989,1.980821799,4.772519774,9.409271139,11.82619061,5.334562836,-0.485421848,45.71018599
"4",2.323089789,19.90806632,30.76397327,0,7.51825186,26.63108275,4.180603097,17.9037148,10.37743953,8.457976772,30.63177828,8.323194851,36.34399595,45.48122797,24.09512725,35.9706855,19.93407839,13.98567604,7.257559958,33.01778051,21.91145346,11.25439052,22.51423297,6.189551903,93.01822106,23.38097587,0.742961918,27.10803313,43.96735962,28.44695134,12.98733572,13.7282441,11.33819499,48.75629793,37.59751525,39.3234412,8.448808494,-140.3657077
"5",-14.56978258,-2.168953777,-1.617554506,7.51825186,0,6.028228264,4.248418658,-13.58574463,-13.16198248,-18.78198328,-11.24310517,-16.19947167,2.165216764,-13.74556196,8.520884415,-9.582782667,-3.60501032,-7.950118811,-5.982494958,-11.20298891,-7.716251199,-13.79735638,-153.9406707,-18.6569206,-11.57656028,-0.978051566,-8.644649457,-9.027209618,0.272682515,-5.167653185,-8.798393335,-6.670205292,-22.514284,-5.68452805,-17.85957742,-9.779495746,4.11402289,-167.5247327
"6",0,6.39972471,6.59922404,26.63108275,6.028228264,0,0,-29.28648393,0,-3.090013319,0,-5.531550137,0,-1.214146938,0,-7.339121505,10.20504319,0,0,0,18.28886198,6.366070372,1.504333459,2.945009344,8.593463782,0.099552607,0,0,4.892178347,0,-6.389939162,4.311456155,-33.50202799,0,0,0,10.8675827,17.30961426
"7",0,7.701201451,4.334035804,4.180603097,4.248418658,0,0,-53.79648119,0,4.011141938,0,-13.57168234,0,-11.28078492,0,-0.365139075,-12.54923127,0,0,0,13.49372612,-0.17810138,-0.399138895,10.43508064,14.84866563,-9.86729681,0,0,-7.782678188,0,7.222045452,-0.235016091,0.527578706,0,0,0,7.158362523,11.41082125
"8",-22.97327812,-15.59125746,0.389012601,17.9037148,-13.58574463,-29.28648393,-53.79648119,0,-35.98115982,2.871837921,-9.383591957,-44.27131648,-36.23824218,-55.13889756,-12.10848568,-5.227808881,-39.72188641,-38.9127885,-34.24175021,-20.10115611,20.48160674,-50.26877682,-38.13791476,-34.64473664,-11.91084118,-41.84289743,-60.76404898,-1.905618141,-54.10049698,-8.464701365,5.861971966,-5.942262492,-70.06275839,-31.7610064,-39.59713445,-35.84801821,33.79447822,19.98283896
"9",0,-8.983198097,3.836680291,10.37743953,-13.16198248,0,0,-35.98115982,0,-12.69412769,0,-21.42706708,0,-8.684713995,0,-3.950201902,-18.76719077,0,0,0,-2.466867229,-19.25473646,-9.904133114,-1.883291236,7.975329304,-6.784934135,0,0,2.360633829,0,-0.354756852,0.881583908,-32.55071014,0,0,0,-7.229792766,5.793470609
"10",-3.477422217,-1.294163858,-0.053685457,8.457976772,-18.78198328,-3.090013319,4.011141938,2.871837921,-12.69412769,0,-4.440088028,0.608303063,-6.208539927,5.003881635,-2.757292497,1.633194326,17.9827375,-7.736143241,-0.593389974,-3.956705944,6.51861316,-5.685459634,-6.752588361,-7.096937013,-0.143698773,-3.505548798,-6.188499423,14.59979742,-0.420816145,-10.90444835,-2.989873827,8.981617364,-112.8985594,9.842055344,-13.64174523,-0.034825488,-21.20289089,5.050233065
"11",0,6.432351526,15.48973141,30.63177828,-11.24310517,0,0,-9.383591957,0,-4.440088028,0,9.040954004,0,-2.499539768,0,1.822358872,16.90605619,0,0,0,27.55803273,1.945332919,-4.82115412,-11.66929395,30.46098996,10.44420502,0,0,7.842579345,0,-4.139761502,-4.610397019,-1.193602735,0,0,0,0.647246455,20.61004647
"12",9.559453271,-5.994644575,13.30703174,8.323194851,-16.19947167,-5.531550137,-13.57168234,-44.27131648,-21.42706708,0.608303063,9.040954004,0,31.44622163,15.66375655,3.599385693,8.936543404,-15.05091041,-3.472860371,-2.545984609,-34.39006413,20.26133122,18.7413988,4.508260175,12.60881777,36.79371745,12.74027827,-24.48137144,26.07666412,14.38849744,11.95533838,0.457942115,6.292750733,-5.285456097,21.41281544,33.69883247,23.93883862,12.38024411,7.334050198
"13",0,0.551087205,18.24335032,36.34399595,2.165216764,0,0,-36.23824218,0,-6.208539927,0,31.44622163,0,13.82754853,0,9.660659981,12.75033962,0,0,0,47.84405312,-1.837614489,14.3526779,-2.887197332,41.58992657,21.88445585,0,0,39.74829923,0,6.063599322,0.18972444,-7.918675549,0,0,0,11.89627363,26.87486066
"14",5.372215888,2.985761377,15.22143267,45.48122797,-13.74556196,-1.214146938,-11.28078492,-55.13889756,-8.684713995,5.003881635,-2.499539768,15.66375655,13.82754853,0,6.231062592,19.80374266,20.26459264,-13.93989251,-2.942101696,-6.294446291,22.06944678,-8.202778153,-192.3795413,-1.382351997,25.17810212,4.224169038,-10.33252131,7.992490048,12.11514704,5.424321811,-0.575324429,3.039093685,-16.7660734,-1.170588908,-17.92428323,2.029179621,-23.88728481,-198.6874066
"15",0,-1.461239905,16.06454261,24.09512725,8.520884415,0,0,-12.10848568,0,-2.757292497,0,3.599385693,0,6.231062592,0,2.717808972,-4.602845567,0,0,0,26.12446427,1.835081833,5.354020364,3.94384769,22.88167937,7.646378505,0,0,9.515781559,0,-1.643253355,1.736908256,-4.096822432,0,0,0,13.04985784,49.19593905
"16",0.197753628,-5.051855266,15.28347522,35.9706855,-9.582782667,-7.339121505,-0.365139075,-5.227808881,-3.950201902,1.633194326,1.822358872,8.936543404,9.660659981,19.80374266,2.717808972,0,11.88989179,-0.547147688,-3.105971225,-11.08072489,13.45145607,-5.646711017,-53.48177148,4.764448933,40.54201311,8.59544967,-6.607703841,19.49297643,29.57662754,8.237317357,5.180809296,11.0854033,-1.651880182,7.196669256,28.3572738,14.49517142,-1.123576866,-69.55298015
"17",4.670574992,-0.460428777,15.75875662,19.93407839,-3.60501032,10.20504319,-12.54923127,-39.72188641,-18.76719077,17.9827375,16.90605619,-15.05091041,12.75033962,20.26459264,-4.602845567,11.88989179,0,-2.1272973,-1.24593198,8.327879587,25.96216039,-3.352400491,17.518719,10.99248003,11.48057631,20.88250728,-23.5682761,33.87573085,24.01547998,13.5195435,15.30155473,22.64869753,4.319109663,10.13137384,6.724143546,18.96848535,9.330080367,18.11893653
"18",0,-7.006615078,6.638783501,13.98567604,-7.950118811,0,0,-38.9127885,0,-7.736143241,0,-3.472860371,0,-13.93989251,0,-0.547147688,-2.1272973,0,0,0,3.040840616,-21.52873817,3.83690382,-1.675605829,2.229479262,10.77969101,0,0,-3.810899035,0,8.470108495,-0.323460627,-10.42096896,0,0,0,-2.70673511,11.61512757
"19",0,-0.032445275,9.763865721,7.257559958,-5.982494958,0,0,-34.24175021,0,-0.593389974,0,-2.545984609,0,-2.942101696,0,-3.105971225,-1.24593198,0,0,0,12.39353008,-8.315901629,-5.988838903,-7.349696025,5.233761684,-5.913918535,0,0,0.584294256,0,4.896145035,-2.878296152,-11.56125021,0,0,0,-5.870905196,2.353749915
"20",0,2.705137364,9.440903142,33.01778051,-11.20298891,0,0,-20.10115611,0,-3.956705944,0,-34.39006413,0,-6.294446291,0,-11.08072489,8.327879587,0,0,0,30.99557751,-9.485755862,4.707738187,-19.43821956,32.59018874,7.100950829,0,0,27.39316367,0,-18.44594166,2.15432784,-11.46084702,0,0,0,1.717722904,22.9401808
"21",2.021434937,6.103884198,8.611149598,21.91145346,-7.716251199,18.28886198,13.49372612,20.48160674,-2.466867229,6.51861316,27.55803273,20.26133122,47.84405312,22.06944678,26.12446427,13.45145607,25.96216039,3.040840616,12.39353008,30.99557751,0,6.00130668,10.0544587,9.29353595,46.10446714,14.09822274,-12.2398211,50.9467603,21.7885274,44.70688808,10.2673132,23.43195844,0.247474187,24.22545447,24.67751112,24.04190157,16.79384216,32.06715543
"22",-7.527043135,-3.578041243,4.137263893,11.25439052,-13.79735638,6.366070372,-0.17810138,-50.26877682,-19.25473646,-5.685459634,1.945332919,18.7413988,-1.837614489,-8.202778153,1.835081833,-5.646711017,-3.352400491,-21.52873817,-8.315901629,-9.485755862,6.00130668,0,-8.96997892,8.261472835,-10.29756889,-9.84921267,-17.9582803,22.4186759,-0.366034001,-4.926631131,1.705621472,7.891675939,-38.14640254,-4.367384902,-7.238562934,-14.05754324,0.444429837,5.005377608
"23",-2.572706421,-27.39012608,9.037809528,22.51423297,-153.9406707,1.504333459,-0.399138895,-38.13791476,-9.904133114,-6.752588361,-4.82115412,4.508260175,14.3526779,-192.3795413,5.354020364,-53.48177148,17.518719,3.83690382,-5.988838903,4.707738187,10.0544587,-8.96997892,0,-3.992875532,10.6476493,3.031169829,-12.90403791,-14.9547984,7.406804659,15.62909189,5.184371512,-0.10733779,23.3087924,1.745291036,-2.444380765,-36.68971871,7.046579824,21.76635089
"24",0.796023707,17.23498878,0.523440619,6.189551903,-18.6569206,2.945009344,10.43508064,-34.64473664,-1.883291236,-7.096937013,-11.66929395,12.60881777,-2.887197332,-1.382351997,3.94384769,4.764448933,10.99248003,-1.675605829,-7.349696025,-19.43821956,9.29353595,8.261472835,-3.992875532,0,5.785946782,-6.399787334,-8.397447923,21.77999888,8.135499908,-7.57554133,5.791730609,-0.989572305,-9.094887918,-2.603746348,13.58100809,-14.14444788,2.85255572,-6.360094738
