"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,-36.45922958,2.288718888,-73.13840165,-172.8887021,0,0,-4.618694814,0,-96.61714003,0,13.95488386,0,-80.63896867,0,-57.88453337,9.483503745,0,0,0,9.528004578,13.81510459,3.766964671,14.83857145,28.19210471,8.273451042,0,0,-144.4016546,0,2.120028283,3.667165234,-55.9657771,0,0,0,-4.880397628,-81.44128366
"2",-36.45922958,0,4.137989958,29.52276092,-0.891900965,15.7047013,3.108574417,-27.18860154,4.110449425,7.336354174,-16.76489181,-1.277147404,-4.583916575,30.34189343,-7.458066731,7.895871385,-9.090825843,-3.061546335,16.10103716,-8.681155728,0.456191851,-13.51838807,-3.059967541,16.77112603,-0.265864753,4.784015268,2.083928165,3.735931031,3.02086833,29.65052395,5.7759517,6.361187479,20.66058706,-7.161263697,-16.1673518,10.57602911,-0.198842912,-2.321165113
"3",2.288718888,4.137989958,0,19.14308402,-15.70918499,10.49117304,9.047295544,12.65571211,11.0391536,-9.038234997,10.53121837,-2.161574901,19.87151541,19.36086276,6.861326366,5.808830069,7.602509732,7.266521071,-9.694797511,15.50117204,6.11429898,9.776472883,13.75569731,5.22874342,29.84403079,7.593248783,-4.500513575,16.135111,4.620662632,1.163383728,1.67903044,-5.36167626,36.70677336,13.8163619,-19.4524336,-6.006259633,-12.61182896,64.51711716
"4",-73.13840165,29.52276092,19.14308402,0,14.54971192,34.989681,18.44648099,34.11083944,41.01777853,2.209941227,-4.467503695,40.3172508,19.05504017,48.27593907,11.31620051,29.38651443,26.98629293,24.19831948,-3.880449615,24.99220803,55.44346212,37.68878854,25.03969819,27.04581675,121.0564092,25.71338117,20.91797164,16.35895278,30.01412908,22.03630487,13.53075126,16.77545035,44.49785815,23.4691515,19.43400758,32.38480959,9.72265268,39.1988903
"5",-172.8887021,-0.891900965,-15.70918499,14.54971192,0,-1.493747636,7.190797157,-11.63233672,8.884595755,-11.61182111,-13.39101488,2.096111215,-0.547561579,-5.73759191,0.10854072,-3.756660951,6.517021054,-8.589077393,-13.33685328,-10.75057055,-0.616849632,3.171283127,-1.857247564,0.988326683,9.284112587,-7.286690441,-1.604084876,-3.429118054,-1.917287217,-13.02435125,-3.118219504,-4.430028433,-0.950885452,-4.762114246,-15.89976665,-4.440245489,-2.498125277,-11.38392655
"6",0,15.7047013,10.49117304,34.989681,-1.493747636,0,0,-27.09030659,0,-9.932358999,0,-2.097137031,0,37.29371495,0,-4.103852167,-15.19171246,0,0,0,21.7903119,15.20162745,1.480853469,6.700461436,38.98004749,4.232238906,0,0,-19.4100816,0,-2.38363499,-5.528383663,5.81345995,0,0,0,-1.237884744,39.09045434
"7",0,3.108574417,9.047295544,18.44648099,7.190797157,0,0,-24.34554135,0,5.594977816,0,-3.91554806,0,-10.78081908,0,11.04628035,-12.4487957,0,0,0,13.74933436,7.347149378,-0.280705457,20.04232712,34.48879438,4.960655732,0,0,-3.572047578,0,4.840625339,1.389722388,10.10122344,0,0,0,15.35866297,9.54768201
"8",-4.618694814,-27.18860154,12.65571211,34.11083944,-11.63233672,-27.09030659,-24.34554135,0,-15.5409231,0.335600368,2.63913352,-20.14259668,-32.47747331,-22.05733284,2.379888596,-5.080822558,2.165514207,-24.72586416,-31.23841483,-24.03235197,-1.667679652,-45.27256755,-23.27005194,-12.24510781,19.68272563,-16.4038587,-14.07237812,-10.42607125,-74.52087255,-11.11532941,-17.45443374,1.570333506,-19.64802654,-18.64284517,-34.9381396,-14.38894625,5.969783541,13.0786956
"9",0,4.110449425,11.0391536,41.01777853,8.884595755,0,0,-15.5409231,0,-2.31001771,0,-2.881767161,0,7.496298517,0,27.61992149,-4.610490963,0,0,0,22.06917149,3.618715599,4.921890887,11.00823304,42.82580631,13.75591161,0,0,25.23966366,0,8.158212698,8.352167866,18.98880977,0,0,0,14.53281206,-1.039761776
"10",-96.61714003,7.336354174,-9.038234997,2.209941227,-11.61182111,-9.932358999,5.594977816,0.335600368,-2.31001771,0,-0.739713492,4.158533923,3.027830394,5.987007426,-6.6077198,1.501289318,1.091273095,5.26945273,-8.22179839,2.721346325,3.929692017,10.26003625,-6.960430131,9.410949072,15.07511947,-6.328372538,3.218291562,12.58519773,-13.13116448,-9.757860159,-6.345846964,1.784029189,0.084434061,0.294677473,-9.587567124,11.00639474,-16.32880177,9.952803291
"11",0,-16.76489181,10.53121837,-4.467503695,-13.39101488,0,0,2.63913352,0,-0.739713492,0,-0.245092368,0,-4.096792214,0,-18.0519715,2.569970236,0,0,0,14.3452287,13.6066711,1.936193831,2.218550563,21.17126116,5.701081956,0,0,-24.51115165,0,-5.768527904,-4.046160182,10.48805015,0,0,0,-0.176543302,37.95548534
"12",13.95488386,-1.277147404,-2.161574901,40.3172508,2.096111215,-2.097137031,-3.91554806,-20.14259668,-2.881767161,4.158533923,-0.245092368,0,19.96889488,5.527399187,8.441768514,17.97222327,-3.976502396,-6.196866448,-0.557822297,-41.43227339,9.958445879,-3.95845481,-3.590055117,12.27258831,62.09326122,23.2532165,-10.22493429,12.07457154,9.344503391,14.15300232,8.125797354,12.35401244,17.08005593,33.82957414,43.33310365,23.04192946,1.431984218,24.93792278
"13",0,-4.583916575,19.87151541,19.05504017,-0.547561579,0,0,-32.47747331,0,3.027830394,0,19.96889488,0,32.84665347,0,7.7049479,5.946849144,0,0,0,33.04954641,21.87010808,12.74273808,16.3525159,28.66295459,22.72086509,0,0,13.82899063,0,7.485480052,4.845466021,21.19310545,0,0,0,1.739262354,58.93855866
"14",-80.63896867,30.34189343,19.36086276,48.27593907,-5.73759191,37.29371495,-10.78081908,-22.05733284,7.496298517,5.987007426,-4.096792214,5.527399187,32.84665347,0,19.2114345,6.211089791,8.471224684,-4.324910107,0.132545021,25.27498572,2.538490749,15.53054382,9.59874505,7.333162106,42.51383953,-14.61374633,5.660874581,16.40438895,-9.278465487,38.26844823,-1.793855383,2.922960185,23.25775584,48.38401733,-18.15600231,4.735041522,-10.25733493,37.16106996
"15",0,-7.458066731,6.861326366,11.31620051,0.10854072,0,0,2.379888596,0,-6.6077198,0,8.441768514,0,19.2114345,0,3.901605388,0.27939977,0,0,0,14.36440625,4.840595706,4.103088752,8.902630868,16.36952056,11.23287771,0,0,5.939805958,0,-5.29193947,9.638251347,-4.169324707,0,0,0,4.169056732,28.45455263
"16",-57.88453337,7.895871385,5.808830069,29.38651443,-3.756660951,-4.103852167,11.04628035,-5.080822558,27.61992149,1.501289318,-18.0519715,17.97222327,7.7049479,6.211089791,3.901605388,0,19.87947705,10.45452512,-6.309349426,-9.822756113,24.57444041,16.26798041,7.932431058,23.14351777,41.24719032,2.580662988,1.490068165,13.39742382,25.39440458,4.303090102,8.857971212,5.800771747,9.161664226,14.60531735,20.98314015,9.490453086,6.500428216,9.285393836
"17",9.483503745,-9.090825843,7.602509732,26.98629293,6.517021054,-15.19171246,-12.4487957,2.165514207,-4.610490963,1.091273095,2.569970236,-3.976502396,5.946849144,8.471224684,0.27939977,19.87947705,0,-4.166109685,5.564708758,-2.250832405,26.69493458,2.94410742,22.90802463,16.99936415,45.5204346,41.94832492,-7.61787728,17.28122428,1.332499241,2.136392485,14.23829592,21.16736647,23.5185448,5.9429963,-10.25160505,12.10045819,3.094697508,14.94512825
"18",0,-3.061546335,7.266521071,24.19831948,-8.589077393,0,0,-24.72586416,0,5.26945273,0,-6.196866448,0,-4.324910107,0,10.45452512,-4.166109685,0,0,0,-6.278899064,-10.31542204,3.818414154,6.939654747,21.24840171,12.10595899,0,0,1.593602956,0,8.288801309,3.588776079,3.091704752,0,0,0,2.422808858,10.25641548
"19",0,16.10103716,-9.694797511,-3.880449615,-13.33685328,0,0,-31.23841483,0,-8.22179839,0,-0.557822297,0,0.132545021,0,-6.309349426,5.564708758,0,0,0,25.23459693,3.635035214,-16.18764437,9.924243336,23.16908422,-27.71425075,0,0,-8.443924507,0,-20.92983857,-14.39924506,3.487484342,0,0,0,-18.86169717,1.0272418
