"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,-10.06884761,-3.193651947,17.54707857,-9.586166869,0,0,0.433034774,0,-5.935579062,0,-11.04004585,0,0.284508898,0,12.2053451,-9.295070254,0,0,0,6.205835326,-8.997266918,-11.5759633,0.710257261,9.562591922,-0.177027545,0,0,-6.566990006,0,2.416837201,3.664358548,-8.734577697,0,0,0,-0.210268239,3.155200179
"2",-10.06884761,0,-1.193231813,16.97895851,5.606347083,-5.317817347,11.77323193,4.087746316,-11.38901128,-7.962884871,-6.707802018,-13.32020911,-9.015840712,-8.587738631,0.583425894,14.97478614,-13.16172721,2.611047227,-5.954565928,-4.196980967,1.76843904,-4.191866854,0.23490675,2.127528632,-0.760299907,1.352297673,-27.74913591,-3.115402586,-8.056692792,19.59451994,5.776490661,2.496069724,5.564638978,-8.185136381,-19.15594557,21.73562619,4.514863562,0.617308885
"3",-3.193651947,-1.193231813,0,15.8839717,-11.91326085,-6.175086086,-2.76096107,25.65497092,-0.185920137,-17.31290487,-13.92283585,-3.758827589,-0.117737123,-16.49296861,-1.68691338,5.161012797,-6.395195141,2.433087333,1.179301893,-12.30826215,9.862408135,-6.361245142,-1.462006373,0.664881869,14.01449689,-4.637070047,-21.61671093,-6.260132692,-2.457937878,-5.598044899,-5.025095386,0.072637283,4.412211364,-9.075561375,-16.28323135,20.38350601,-5.03395913,32.25263687
"4",17.54707857,16.97895851,15.8839717,0,-1.14269365,26.44910871,18.22206593,46.79932479,13.83937788,10.20552712,-4.531476059,23.65798387,15.14526912,16.2558353,-3.048706195,31.1769722,22.29950647,19.25857146,5.443643778,8.491982739,49.51245263,22.77805067,10.68192711,16.56297535,63.57179273,22.66092692,-1.655041901,21.62314144,38.85826007,9.843571876,9.07384682,20.52682538,24.87437084,8.174700409,22.68707228,56.16738368,21.81472384,16.50614027
"5",-9.586166869,5.606347083,-11.91326085,-1.14269365,0,-3.815011922,-1.897133837,-12.67982596,-9.782986039,-28.66736455,-24.81815616,-10.51068817,-20.56680342,-24.82392367,-4.79874852,3.013482544,-7.71014063,-4.328188897,-3.102671676,-20.70553512,-21.56278244,-10.10813869,-4.576218374,-7.544090699,-2.306785862,-7.312258127,-21.923979,-8.81549371,-17.52413716,-23.92654268,-12.67239461,0.224651609,-6.853055939,-12.20427248,-17.53033643,4.999562104,4.948990965,-15.86483071
"6",0,-5.317817347,-6.175086086,26.44910871,-3.815011922,0,0,-1.408698774,0,-18.91682886,0,-11.56268319,0,-11.74914405,0,-0.159034866,-15.3343322,0,0,0,-1.587902966,0.55389635,-9.005526846,-9.179406103,11.90484501,-6.397714962,0,0,2.162958067,0,-14.73537115,3.145183562,-10.54687423,0,0,0,-6.848438492,3.295207767
"7",0,11.77323193,-2.76096107,18.22206593,-1.897133837,0,0,-3.19591068,0,-1.209368773,0,-13.23937296,0,-5.78020129,0,12.58617962,-12.78199443,0,0,0,14.68176677,3.604577685,0.128171327,8.473092874,13.03210427,-4.365040903,0,0,-12.2633658,0,3.817743939,3.8958027,11.98314798,0,0,0,14.76453825,10.05522761
"8",0.433034774,4.087746316,25.65497092,46.79932479,-12.67982596,-1.408698774,-3.19591068,0,-14.00130496,5.168516691,11.05204656,15.20127919,1.782687867,22.66802548,11.76140596,15.00244395,9.361981644,-3.987900895,-1.60676291,20.00755375,58.60538753,-3.526247839,-5.875722896,8.252459181,54.93310811,24.86301129,-23.48921597,37.63341951,67.0068205,5.789915597,14.91350902,4.488035156,9.866462887,9.580485859,-0.434253542,53.73242187,8.03690044,28.56021067
"9",0,-11.38901128,-0.185920137,13.83937788,-9.782986039,0,0,-14.00130496,0,-10.15303299,0,-14.43662286,0,-22.2375828,0,9.121913024,-17.45420697,0,0,0,7.003070079,-7.03144289,-9.398590265,1.374270707,9.301201835,-3.212094541,0,0,-52.64044787,0,2.447515705,5.995643696,-9.60318881,0,0,0,3.628838738,-6.132510925
"10",-5.935579062,-7.962884871,-17.31290487,10.20552712,-28.66736455,-18.91682886,-1.209368773,5.168516691,-10.15303299,0,-14.13956665,0.186824819,-13.03157185,-9.089980403,-6.154371401,6.607411556,-3.29071214,-14.51763757,-4.132352446,-2.855352566,6.677037038,-14.68197608,-19.65876003,-7.175640848,15.25834027,-8.48677191,-10.75410285,12.23848836,-6.920825616,-29.13620799,-4.897878542,2.771448742,-3.638674863,-0.074441106,-26.25964814,30.33318701,-38.79285362,-14.1414729
"11",0,-6.707802018,-13.92283585,-4.531476059,-24.81815616,0,0,11.05204656,0,-14.13956665,0,-17.80334417,0,-7.275009999,0,-12.9239441,-19.34729439,0,0,0,3.781863601,-6.928251473,-27.38243703,-6.920991401,4.661746946,-19.99623629,0,0,4.659302977,0,-14.13044098,-12.69968245,-3.615693015,0,0,0,-0.036322098,-1.591375892
"12",-11.04004585,-13.32020911,-3.758827589,23.65798387,-10.51068817,-11.56268319,-13.23937296,15.20127919,-14.43662286,0.186824819,-17.80334417,0,10.83586569,-8.956888638,6.207760732,4.304196651,-12.99893615,-9.942621259,11.26981155,-90.45470525,14.72871887,1.601854313,-10.55693101,5.644945109,42.80120535,-2.899167745,-31.19833126,-5.520938909,-5.053683079,-17.32644536,2.071916185,10.17445049,-0.248809472,15.64009684,19.70598176,52.54043322,12.96024681,5.042285772
"13",0,-9.015840712,-0.117737123,15.14526912,-20.56680342,0,0,1.782687867,0,-13.03157185,0,10.83586569,0,3.322103849,0,6.713481935,-14.60244237,0,0,0,35.08106665,9.592898613,2.198356101,21.11551933,11.76803064,3.304421571,0,0,21.03998461,0,-8.086183338,-2.408436932,13.76182079,0,0,0,6.873548755,4.875218059
"14",0.284508898,-8.587738631,-16.49296861,16.2558353,-24.82392367,-11.74914405,-5.78020129,22.66802548,-22.2375828,-9.089980403,-7.275009999,-8.956888638,3.322103849,0,-1.23971361,9.309965307,-0.302756386,-16.80050416,-2.629742435,1.56342292,-4.240352032,-7.515114606,-6.191225867,-3.213252297,19.11010735,-16.93916453,-11.53351607,15.71124063,-0.77354204,-2.638315986,-5.189856146,-4.510424389,-8.208756963,-8.437739934,-24.72680222,19.10743192,-5.855379145,-6.587359461
"15",0,0.583425894,-1.68691338,-3.048706195,-4.79874852,0,0,11.76140596,0,-6.154371401,0,6.207760732,0,-1.23971361,0,3.095350648,5.008851986,0,0,0,11.8384922,-0.267632079,3.090613296,5.82782737,-4.043148319,4.406674236,0,0,26.73457106,0,-4.717325659,0.037856123,6.689279693,0,0,0,5.716927825,3.351607733
"16",12.2053451,14.97478614,5.161012797,31.1769722,3.013482544,-0.159034866,12.58617962,15.00244395,9.121913024,6.607411556,-12.9239441,4.304196651,6.713481935,9.309965307,3.095350648,0,17.271238,9.897607318,2.102016258,-27.26762195,23.45895699,14.65237998,14.34279144,14.62069281,35.90390591,12.58473356,-9.179727273,24.54406853,9.215368347,7.360311355,4.155197717,6.890183712,21.21645312,13.71567206,37.34672381,40.21417194,19.76853686,18.35992184
"17",-9.295070254,-13.16172721,-6.395195141,22.29950647,-7.71014063,-15.3343322,-12.78199443,9.361981644,-17.45420697,-3.29071214,-19.34729439,-12.99893615,-14.60244237,-0.302756386,5.008851986,17.271238,0,-13.89722716,8.784960032,1.730332398,15.26117195,-20.31573882,-6.29153714,5.698997384,14.78528965,11.13608564,-23.2576025,0.624083895,13.72962674,-19.57182873,6.903924967,1.971181005,0.81319258,-12.15200977,-18.18239461,36.20680413,0.017055279,-1.354824999
"18",0,2.611047227,2.433087333,19.25857146,-4.328188897,0,0,-3.987900895,0,-14.51763757,0,-9.942621259,0,-16.80050416,0,9.897607318,-13.89722716,0,0,0,5.03454445,-4.701716846,-0.975292145,2.558937482,14.08970253,5.774078397,0,0,-9.623807868,0,8.27952233,6.505214719,-2.289828856,0,0,0,3.060698,3.136017793
"19",0,-5.954565928,1.179301893,5.443643778,-3.102671676,0,0,-1.60676291,0,-4.132352446,0,11.26981155,0,-2.629742435,0,2.102016258,8.784960032,0,0,0,-1.196124891,5.618423862,-7.481477437,2.966876464,-0.087903118,5.22995296,0,0,-3.117623101,0,-0.512053884,-7.623451233,0.732641672,0,0,0,-11.592862,11.41738801
"20",0,-4.196980967,-12.30826215,8.491982739,-20.70553512,0,0,20.00755375,0,-2.855352566,0,-90.45470525,0,1.56342292,0,-27.26762195,1.730332398,0,0,0,23.36432113,-8.538330365,5.70447654,-21.51098263,12.26443563,-4.533199973,0,0,37.92063658,0,-32.83454366,-0.869168654,-0.340071083,0,0,0,4.803866498,5.763146648
