"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,3.698834848,2.57870858,16.72179723,-24.06755091,0,0,42.73505144,0,-4.321048546,0,7.235758199,0,3.513037679,0,13.77820507,-7.263521908,0,0,0,12.9538647,-4.043481965,4.451442694,2.77964034,8.154105366,-0.789850789,0,0,-1.142915464,0,5.28680143,5.810341082,2.01551389,0,0,0,-7.702952771,18.30590717
"2",3.698834848,0,4.127895376,24.98075461,-21.12397099,-5.628367695,4.428951591,21.68497258,1.937584075,0.056253253,-3.710738903,-3.76865619,4.315067221,-1.957498827,-2.98535085,0.26889175,-5.878398637,-2.912708287,-5.030737169,4.223731065,2.490904694,4.275418189,-8.596830872,-4.414656847,13.26490494,3.243820346,-8.7509534,-0.03081072,5.928260429,12.92903881,13.6574206,9.99592005,18.9810528,-3.088285265,-13.3486394,-10.23345184,3.771629482,-2.55467753
"3",2.57870858,4.127895376,0,28.82820786,-18.59569714,-0.652269083,10.37606584,42.09049498,9.687405986,-3.328376684,3.832552919,-0.657913547,2.213440589,-3.428920809,15.70060402,15.61751294,0.542417779,5.465547817,-18.27517586,4.795398463,13.29843624,7.066260703,0.088495927,4.172613227,14.51877071,2.461137178,-10.10476018,6.85564403,4.574324818,7.114256649,4.091884747,4.076213757,7.342773246,7.547664613,9.779676009,4.974820076,-0.836890494,40.75548759
"4",16.72179723,24.98075461,28.82820786,0,-20.11544403,27.23991968,27.06526505,60.14042907,26.80481395,5.498416072,0.535530128,36.29686721,10.0132192,9.402356496,6.106464822,32.73324095,27.80756095,18.69292128,-8.97233779,10.80076484,22.74961749,24.34037558,13.26673616,17.20489325,77.37379228,27.94910357,10.69245706,10.35604382,30.60408842,23.76332807,6.262902341,13.35640294,20.70259235,22.1998106,14.0995353,14.37814034,14.9510573,22.6156485
"5",-24.06755091,-21.12397099,-18.59569714,-20.11544403,0,-33.80801207,-17.71924757,-2.926807633,-20.51845669,-42.04754365,-34.04301459,-23.84255611,-33.89563814,-56.43622674,-17.78788737,-17.42513337,-29.87570849,-17.21462959,-34.76633177,-28.27986702,-32.57259499,-26.90833485,-32.43348826,-28.45266802,-26.76576926,-20.52460047,-25.48082813,-41.85144862,-27.07550907,-36.06637464,-21.3325054,-21.27042427,-22.67214272,-22.45005136,-35.64042528,-35.36046364,-18.64505918,-26.96549692
"6",0,-5.628367695,-0.652269083,27.23991968,-33.80801207,0,0,37.28491173,0,-17.96937542,0,-11.30191609,0,-5.174296883,0,-2.773454552,-6.657165866,0,0,0,-5.34689033,-15.52708844,1.544588172,-16.66840556,7.404743915,-5.127499155,0,0,-5.35572884,0,-3.270890723,8.555140145,-2.430803914,0,0,0,-9.915142007,5.046265136
"7",0,4.428951591,10.37606584,27.06526505,-17.71924757,0,0,16.19586466,0,5.35631172,0,6.681497787,0,5.339457591,0,4.356816057,-0.515284269,0,0,0,5.434766063,6.044189518,2.834850559,3.242897625,15.49758778,-2.699352337,0,0,6.522177959,0,11.90323897,12.61371814,6.944634037,0,0,0,12.44234718,1.318328844
"8",42.73505144,21.68497258,42.09049498,60.14042907,-2.926807633,37.28491173,16.19586466,0,28.41521007,26.29311455,37.63085438,48.936706,43.69840612,17.95904541,30.40318904,53.28735753,33.93364817,23.63362329,-1.137888445,59.45277096,60.18384285,28.08776945,55.17163732,40.76851974,73.28046519,58.17696562,19.11809735,57.07361604,-30.88625145,47.29077303,30.51259643,31.99993727,21.99613399,62.19001366,39.41310981,43.75611313,19.23541653,57.29755945
"9",0,1.937584075,9.687405986,26.80481395,-20.51845669,0,0,28.41521007,0,3.3376915,0,-0.161442762,0,-6.572743304,0,9.409364979,3.779415388,0,0,0,13.63614283,3.734775282,5.930965837,-0.76149083,15.20045624,9.125433914,0,0,-0.874797194,0,10.80175484,13.9395735,-7.709811996,0,0,0,2.108457821,-0.976975196
"10",-4.321048546,0.056253253,-3.328376684,5.498416072,-42.04754365,-17.96937542,5.35631172,26.29311455,3.3376915,0,-11.46926954,18.87978477,-6.419818846,7.063016523,-8.766474975,5.975454455,4.401834229,-4.55364859,-7.932825116,0.326206818,5.88567719,-2.249505411,-11.57183416,-18.26637956,-1.990652148,-4.483571009,-7.260951851,-15.5305062,-9.293548607,-10.64908493,-5.309622207,-0.410110115,-8.632649681,2.432977907,-31.63086613,-8.598759935,-28.05693916,0.194463381
"11",0,-3.710738903,3.832552919,0.535530128,-34.04301459,0,0,37.63085438,0,-11.46926954,0,-3.824386717,0,-13.93060179,0,-9.453447697,-18.33191573,0,0,0,6.294641353,-0.710108141,0.647078071,-21.05570493,3.450152078,-8.361169397,0,0,-27.66661757,0,-6.61710691,-10.66924847,-4.918525302,0,0,0,-6.127481674,24.53717622
