"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,10.17343391,-2.712205241,11.89580272,-15.95161347,0,0,17.06698076,0,-2.539408744,0,11.33747162,0,-3.946071269,0,17.54397425,4.533085635,0,0,0,15.70450582,6.917921596,3.280316606,12.43049188,11.81057599,3.720045567,0,0,3.150589534,0,-3.551610833,3.379046398,-13.17812058,0,0,0,-1.42768389,13.4315421365
"2",10.17343391,0,4.344155873,24.14577087,-15.42171027,0.767224605,0.672920289,4.937883616,-1.02249677,6.953406922,9.970970163,-11.26311941,8.849832742,-4.782981467,1.276290729,6.224270078,7.880887909,-2.851690445,1.448785423,5.734151134,4.772514225,3.524910421,8.804011468,8.316426349,5.079119264,6.589106289,-6.317305767,-6.594579321,-4.779914587,9.5417494,3.777313148,11.58455981,5.968211356,-13.74201482,-44.09793187,-21.08220023,9.098550914,-1.957588732
"3",-2.712205241,4.344155873,0,13.244999204,-18.92954483,12.29236402,9.675348226,17.226581755,11.01086037,-8.139024226,12.03138893,7.562351845,15.37580712,-9.885905517,16.331283465,9.38498354,-0.763121553,6.217602099,-19.6274971,24.14593873,9.462540994,9.42356571,8.548355313,3.625499405,22.90490363,-1.68495511,-5.463212997,5.185283035,1.938415067,8.858667608,-7.323390906,-7.596774595,15.22300303,11.67174548,-6.538344268,-19.93858255,-3.079778484,57.15392118
"4",11.89580272,24.14577087,13.244999204,0,0.975639199,33.24999869,27.56912056,38.47714415,22.5300091,9.645946789,13.29954097,37.24732576,16.22686827,13.70606034,14.1512268,43.25882996,36.40278387,16.25604327,-6.020533594,30.77344727,45.72154735,25.09658443,19.62707524,25.98375503,52.84762555,26.10956488,17.25300136,1.021296611,42.3826261,17.36395731,14.39042359,29.83266038,20.71305958,21.72575205,12.46231638,-8.977501003,22.63820584,29.98637422
"5",-15.95161347,-15.42171027,-18.92954483,0.975639199,0,-14.87691148,-16.67612259,-4.76018466,-15.19792114,-20.60522746,-15.48976013,-14.92795583,-16.41332149,-30.91418954,-8.617802664,-9.474012541,-12.78628716,-18.44897928,-16.27108996,-15.24048172,-24.83132752,-21.35681594,-17.70952785,-11.64902318,-16.90233122,-13.09403784,-9.234353625,-44.45185179,-16.79457932,-22.62474929,-14.24369719,-9.481369315,-22.55139135,-18.18157992,-27.19240385,-42.68826455,-1.059995497,-18.4238796
"6",0,0.767224605,12.29236402,33.24999869,-14.87691148,0,0,14.89429346,0,-6.729760429,0,5.890655895,0,-14.20824045,0,12.78179388,6.492061958,0,0,0,16.46729176,4.485909499,13.19481474,8.40951318,26.92639087,4.296272558,0,0,-11.69085555,0,-12.76639355,10.59854304,-13.24835973,0,0,0,13.81386298,10.67589734
"7",0,0.672920289,9.675348226,27.56912056,-16.67612259,0,0,14.43630229,0,0.49146032,0,2.169800073,0,2.547348194,0,0.290121665,1.914864884,0,0,0,-0.319208457,5.563114015,8.705600712,5.783408262,5.779514546,8.956766025,0,0,3.68438039,0,3.516734442,9.43194525,-3.243736628,0,0,0,12.06889227,-0.822583458
"8",17.06698076,4.937883616,17.226581755,38.47714415,-4.76018466,14.89429346,14.43630229,0,9.24353297,12.98286966,24.2714133,26.65382131,24.34993899,31.18587051,20.41730764,54.3615549,28.12888562,9.301433065,-14.45011672,39.08680207,92.67634771,19.72117754,26.43307598,23.68657819,58.36220417,37.46797033,11.82340176,35.03273845,76.26944305,24.58091737,22.03209424,41.16852468,-19.48677409,6.537490517,-10.93278023,-1.339533577,4.388122197,46.89219019
"9",0,-1.02249677,11.01086037,22.5300091,-15.19792114,0,0,9.24353297,0,-2.217965739,0,4.12703723,0,-6.712498727,0,6.158703729,11.86955253,0,0,0,11.52475146,6.58842379,17.24973145,11.97773671,15.82982783,11.18189437,0,0,-2.036523693,0,4.298111837,9.398603455,-9.884685519,0,0,0,14.43658235,4.601271952
"10",-2.539408744,6.953406922,-8.139024226,9.645946789,-20.60522746,-6.729760429,0.49146032,12.98286966,-2.217965739,0,-1.416964299,-3.655231977,-8.402234817,-3.265971374,-8.596118731,15.27616947,8.806778745,-3.808151565,-3.315125388,7.975044751,15.53663965,7.560485029,-5.784939593,0.794074174,-3.536244637,-6.266163805,-3.9093105,-6.277740386,-0.555340983,-12.21497031,-7.135307716,6.895085368,-8.582762091,-17.07016604,-23.80891416,-29.92559853,-21.7445099,-1.788948796
