"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,5.686488451,25.07262477,21.56238672,-20.70616808,0,0,33.90828352,0,-5.732865144,0,11.22320591,0,-1.794612188,0,14.5367423,14.15921887,0,0,0,22.84385673,7.478388744,4.907207633,16.32481002,41.30121414,16.95294579,0,0,8.064259631,0,4.957282494,12.45625199,5.88592684,0,0,0,-2.24688051,8.8694823005
"2",5.686488451,0,12.79625749,26.41696531,4.306650457,3.531995786,9.084838716,0.022147023,4.357199164,4.692754027,-6.101226726,4.959262984,-4.754115828,10.54512135,-1.519807212,2.283941623,16.03960756,2.012751492,-13.3282645,13.42264782,14.85810002,20.6647562,-0.29372278,8.068179592,5.012348477,18.23648255,-24.69461216,12.07049783,10.6072498,31.16670432,15.12168297,13.10237481,43.06352049,-7.166889503,-43.36613864,-6.322344176,4.858222851,7.43957451
"3",25.07262477,12.79625749,0,9.13951365,-9.717805139,12.01417562,3.38069755,17.057510975,17.83155173,-10.04035301,0.244949191,-1.209698719,-1.435133098,6.824927948,-7.382191935,-1.269594695,17.1021518,8.998542132,-18.00024231,24.68763531,6.407757116,9.134729792,31.75829571,17.91537819,30.80415567,11.98506433,5.213256279,4.164832035,19.08684951,21.1544437,5.447474526,-2.346546627,11.89445186,3.104657387,-2.238551974,-8.200734786,-0.490322808,40.860238615
"4",21.56238672,26.41696531,9.13951365,0,5.172717779,18.06650536,11.22939508,33.93629876,26.75293839,4.94104161,-6.20150905,28.77665393,-18.37474174,26.19486728,9.690727306,36.41592958,39.89703101,12.63939864,-32.96232274,16.45286279,52.15150414,34.3854162,3.992198749,20.52307566,94.7031534,41.44326272,-1.81780899,-7.480270252,43.88176788,4.024927188,0.368025071,10.99367806,23.70126551,-9.723735107,3.605179447,-9.605136084,22.34983246,28.80762531
"5",-20.70616808,4.306650457,-9.717805139,5.172717779,0,-26.80019025,5.081519004,-8.499866484,8.199257273,-17.48055749,-7.228709873,-9.264225,-18.67285057,4.724297939,-12.99292418,-8.500738692,2.390970453,3.695951013,-35.73196175,-19.59477098,1.786557209,9.579095767,-13.10386888,-11.06747412,-4.287753991,3.878280056,-32.6864961,-27.67985164,4.877152808,-22.38778664,-10.66376469,-14.48060136,-9.682147776,-13.78759597,-30.21479815,-37.72201491,-15.73952839,-4.615356542
"6",0,3.531995786,12.01417562,18.06650536,-26.80019025,0,0,27.80460032,0,-7.033524665,0,-17.48724963,0,-8.021660165,0,-4.684948406,0.688982273,0,0,0,17.83086281,-1.146915876,-1.424009821,5.94539508,12.63574348,10.3953174,0,0,-16.56370455,0,-13.75971558,-8.451488623,-7.948085197,0,0,0,-13.32872094,-0.305269716
"7",0,9.084838716,3.38069755,11.22939508,5.081519004,0,0,3.594111034,0,-0.647160199,0,-0.045547222,0,-10.43984161,0,0.321563399,-10.03576114,0,0,0,17.78702074,12.08169563,-0.827278151,3.590382944,14.02334091,4.965175614,0,0,-5.88626363,0,6.161086523,7.837884004,9.393253555,0,0,0,10.51264309,4.791975352
"8",33.90828352,0.022147023,17.057510975,33.93629876,-8.499866484,27.80460032,3.594111034,0,5.081888818,9.452131959,2.692876222,26.42060573,10.9859717,7.613756923,14.21162437,39.44227246,30.1705353,6.669235602,-34.07389116,44.74088719,23.39793476,10.97331622,26.55782836,46.31769395,-7.457147151,37.22303223,20.44026648,5.044268295,65.05788716,35.56567163,17.10738224,25.83703951,24.51252286,5.68017567,7.657798686,-5.168295138,2.158045467,32.518505855
"9",0,4.357199164,17.83155173,26.75293839,8.199257273,0,0,5.081888818,0,10.32664756,0,5.858978035,0,14.77319715,0,9.198515777,-0.379600996,0,0,0,26.60016067,10.60504212,16.92820746,9.299266383,19.43861448,26.59193775,0,0,11.43170117,0,6.973803265,9.151004179,4.781098508,0,0,0,11.40819903,14.68350196
"10",-5.732865144,4.692754027,-10.04035301,4.94104161,-17.48055749,-7.033524665,-0.647160199,9.452131959,10.32664756,0,-5.792258918,-9.798475284,-11.88512779,4.280523623,-5.652326297,-4.081307263,5.13318652,-3.47029925,-30.39064892,3.156202518,6.402325273,5.44556808,-7.550272929,-8.329785652,3.30303071,-2.067040977,-12.510747,-10.05803624,6.809647494,-18.58064992,-6.989945869,-3.170481639,-8.61172842,-8.434209345,-26.78541099,-24.07607823,-14.3725925,4.00092955
