"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,-2.677587786,19.33320151,16.93600135,2.907200668,0,0,17.31163283,0,5.62381944,0,20.98757258,0,5.246180398,0,4.778659077,11.54453602,0,0,0,21.99868299,2.246306421,-0.321869637,-2.418031889,23.25413422,-0.90157903,0,0,9.445147693,0,1.883583913,7.996355114,-9.323430376,0,0,0,11.04834069,18.42285882
"2",-2.677587786,0,-2.089315318,14.53775254,9.845917157,30.1128109,16.66446001,-11.54700146,-1.010923651,7.513779684,1.889029763,-5.955965421,7.512718983,33.83147768,-10.13746929,3.249759299,-4.094263427,-4.94638389,-19.58169784,3.982900599,7.605975565,-3.486079077,-6.944775833,32.22192775,3.346566689,2.144226751,0.642276771,-0.988275749,6.700036984,30.53249026,24.38215762,6.196822387,-17.732365,-12.44712596,-5.541467635,-1.336451327,-0.819536397,-0.017228748
"3",19.33320151,-2.089315318,0,31.73685611,-12.67666435,11.33361692,4.478737453,41.91153524,7.662051031,0.895205189,2.990603555,3.118391926,7.152725942,3.357013224,-9.753426339,8.544055253,1.5089875,9.818850638,-16.78835289,-2.258044608,11.16933328,8.090659381,17.64030104,5.760599757,29.01960223,-3.328040312,-12.13394841,-2.632288254,24.39642072,-11.98206191,-1.166652543,-7.737022845,6.761724757,-5.713063878,8.375034528,-1.425780016,-1.73536706,58.45222688
"4",16.93600135,14.53775254,31.73685611,0,17.09186465,21.67941966,10.07696496,34.95048098,9.690260559,18.57002875,5.887286845,12.93696265,19.35076083,20.10584985,0.080080631,39.13736584,21.89766168,-0.105193149,-28.04532216,19.89904557,32.23580867,8.861275191,13.93738286,12.23867613,44.35690404,7.743788934,2.756408168,16.27800184,47.23282881,12.624241,14.22276896,15.75321575,-11.9422058,26.36018076,25.65786173,14.8508093,20.00905401,67.46701741
"5",2.907200668,9.845917157,-12.67666435,17.09186465,0,23.93071456,28.37985911,8.023336153,18.82387613,-17.38781674,-8.243010769,12.72509864,-0.373258299,0.500453922,-13.64787362,12.48765287,20.10118152,-19.69298483,-29.13647934,-4.473093763,15.03903262,14.59427296,8.153918499,12.82259849,8.326760835,-8.047526524,7.137994479,-13.90877605,7.54618204,15.17145931,-2.631282431,-4.675703293,-26.60910397,-3.210901418,-10.56821449,-19.38519443,13.5710496,-1.102151952
"6",0,30.1128109,11.33361692,21.67941966,23.93071456,0,0,18.58899755,0,3.418631401,0,8.791475896,0,13.51357951,0,1.870630827,-5.360226105,0,0,0,35.34757486,25.85370921,13.96157111,29.11045544,35.52026131,8.603725977,0,0,16.29413829,0,-4.726102732,4.154825669,-1.231125407,0,0,0,17.826419,4.776945482
"7",0,16.66446001,4.478737453,10.07696496,28.37985911,0,0,6.409083445,0,15.23767783,0,-11.2879549,0,-2.133530745,0,14.69332401,-8.700844881,0,0,0,27.22991066,20.39639378,4.096466361,29.25941015,25.51276496,-2.239036092,0,0,-0.263209169,0,7.084180775,3.853051575,17.5033329,0,0,0,23.6328811,10.07988182
"8",17.31163283,-11.54700146,41.91153524,34.95048098,8.023336153,18.58899755,6.409083445,0,1.788086056,19.44389057,27.20003072,11.2554584,25.08988503,3.490053546,3.034633071,38.19936369,5.484819184,7.501148204,-25.01685668,13.87597977,80.05392223,-26.61419328,23.7353556,17.47202594,58.27169161,6.018350621,-4.436224008,17.85513665,15.62436038,21.31191706,18.20950604,34.35606881,-31.06141838,19.98524841,-4.558272452,7.41464698,1.061039455,45.41291221
"9",0,-1.010923651,7.662051031,9.690260559,18.82387613,0,0,1.788086056,0,9.41845202,0,-12.1036628,0,7.58262844,0,4.655484076,-10.0183544,0,0,0,14.7355469,7.237100371,8.619722444,12.59832982,18.87974141,4.662386078,0,0,1.284339731,0,4.956578164,5.347746375,7.365429887,0,0,0,10.74608128,5.195021156
"10",5.62381944,7.513779684,0.895205189,18.57002875,-17.38781674,3.418631401,15.23767783,19.44389057,9.41845202,0,0.234183069,1.982040704,4.3118593,9.903581622,-13.24666787,8.958381637,5.342311448,6.163368833,-11.61599307,0.037270066,10.85354146,13.37090368,1.189695339,7.014308333,26.28722054,-12.23043416,11.80700737,18.75009534,19.12580952,-8.1957909,2.382687119,1.34604119,3.722225107,0.3211472,-0.017717894,12.81151841,0.209057753,20.40627444
"11",0,1.889029763,2.990603555,5.887286845,-8.243010769,0,0,27.20003072,0,0.234183069,0,11.13582703,0,-7.962994128,0,-2.995379142,12.94299615,0,0,0,21.87779765,13.84773387,-0.011282321,-1.57995793,18.23017812,-10.08227892,0,0,16.12484868,0,-12.0189401,-9.807447258,-0.410601452,0,0,0,-2.881661544,-5.493759816
"12",20.98757258,-5.955965421,3.118391926,12.93696265,12.72509864,8.791475896,-11.2879549,11.2554584,-12.1036628,1.982040704,11.13582703,0,26.04444652,2.174619274,-9.280482674,8.143857997,-12.15049207,-12.16139013,-7.194164284,-51.5381621,17.29427308,-20.22994781,2.950155374,-4.52743992,38.54313446,-3.433890547,-6.025808177,-13.56300864,7.059692087,23.1858689,16.82768188,9.894551442,-14.28199136,49.30660489,64.85230465,13.45139149,17.00860478,6.184656193
"13",0,7.512718983,7.152725942,19.35076083,-0.373258299,0,0,25.08988503,0,4.3118593,0,26.04444652,0,-0.090062769,0,9.173311343,4.090381354,0,0,0,49.94340541,21.96021497,9.015143146,29.56165952,34.5234873,7.40058902,0,0,38.3604726,0,-3.538439088,-3.789069544,-3.136548188,0,0,0,6.440718774,8.755192915
"14",5.246180398,33.83147768,3.357013224,20.10584985,0.500453922,13.51357951,-2.133530745,3.490053546,7.58262844,9.903581622,-7.962994128,2.174619274,-0.090062769,0,-21.75967991,30.50704571,13.58970064,-10.92224151,-29.27795159,-10.01014646,2.262578063,13.16646261,-2.771483432,20.34957302,22.96534037,-26.91209811,-0.314569654,6.688221822,47.15851302,11.62779139,-4.608155422,2.051148633,-32.85212692,-10.70715216,-7.00195572,-9.15232124,-12.00373634,32.13845443
"15",0,-10.13746929,-9.753426339,0.080080631,-13.64787362,0,0,3.034633071,0,-13.24666787,0,-9.280482674,0,-21.75967991,0,-0.495085927,-14.44743869,0,0,0,2.661882817,-9.02593922,-16.47187347,-1.632223761,7.607058431,-13.20007836,0,0,6.743234417,0,-14.62201961,-10.73297334,-10.97995823,0,0,0,-11.46667309,-4.114709683
"16",4.778659077,3.249759299,8.544055253,39.13736584,12.48765287,1.870630827,14.69332401,38.19936369,4.655484076,8.958381637,-2.995379142,8.143857997,9.173311343,30.50704571,-0.495085927,0,16.45547306,-6.404031388,-14.04724001,-16.99858605,24.91008412,5.39777514,14.95914892,18.47402958,45.6577058,-0.476379342,1.911968213,8.059044632,28.60090852,16.96973433,18.04488059,12.4700606,-9.799840789,30.19132446,42.86699365,-5.890660718,5.322550859,22.01897036
"17",11.54453602,-4.094263427,1.5089875,21.89766168,20.10118152,-5.360226105,-8.700844881,5.484819184,-10.0183544,5.342311448,12.94299615,-12.15049207,4.090381354,13.58970064,-14.44743869,16.45547306,0,-3.25865034,-15.48116337,4.182220796,18.85244884,-0.73752855,14.14802577,7.169866304,19.64338901,11.70951097,-12.66018999,-10.5734886,30.03786145,5.16595974,15.52747026,7.288583582,-7.366399549,15.9734853,-14.77233304,-5.780504933,5.889257347,5.933353621
"18",0,-4.94638389,9.818850638,-0.105193149,-19.69298483,0,0,7.501148204,0,6.163368833,0,-12.16139013,0,-10.92224151,0,-6.404031388,-3.25865034,0,0,0,11.53677196,1.454011822,9.719114699,9.300046609,17.24359381,14.36371724,0,0,-11.4270221,0,15.32760017,8.650490033,0.827358213,0,0,0,8.397471564,4.111538254
"19",0,-19.58169784,-16.78835289,-28.04532216,-29.13647934,0,0,-25.01685668,0,-11.61599307,0,-7.194164284,0,-29.27795159,0,-14.04724001,-15.48116337,0,0,0,-17.77559673,-26.71086103,-22.26111925,-19.90048731,-25.07276741,-24.15564438,0,0,-26.86261098,0,-10.97828721,-17.71620688,-31.06065792,0,0,0,-29.98237798,-15.71573371
"20",0,3.982900599,-2.258044608,19.89904557,-4.473093763,0,0,13.87597977,0,0.037270066,0,-51.5381621,0,-10.01014646,0,-16.99858605,4.182220796,0,0,0,22.21462158,-2.699192523,7.588537639,-8.444119495,20.75171944,-9.27179112,0,0,22.0860842,0,-19.06896226,-5.900085666,-1.725086885,0,0,0,-7.951285401,8.302462592
"21",21.99868299,7.605975565,11.16933328,32.23580867,15.03903262,35.34757486,27.22991066,80.05392223,14.7355469,10.85354146,21.87779765,17.29427308,49.94340541,2.262578063,2.661882817,24.91008412,18.85244884,11.53677196,-17.77559673,22.21462158,0,5.056111057,69.39351261,4.540834268,40.77521737,20.11165768,-17.0946074,24.53149785,33.83286488,42.49491349,27.35394716,15.79464576,18.63402863,37.06036715,3.377622886,11.35256618,13.25119964,19.28362083
"22",2.246306421,-3.486079077,8.090659381,8.861275191,14.59427296,25.85370921,20.39639378,-26.61419328,7.237100371,13.37090368,13.84773387,-20.22994781,21.96021497,13.16646261,-9.02593922,5.39777514,-0.73752855,1.454011822,-26.71086103,-2.699192523,5.056111057,0,2.252711484,35.6515734,18.43243994,11.12158849,-5.681230827,11.22297178,9.880032791,5.619520877,6.829990818,2.801770509,0.03578976,9.003530866,3.408497126,-11.04263592,21.8718258,9.522327848
"23",-0.321869637,-6.944775833,17.64030104,13.93738286,8.153918499,13.96157111,4.096466361,23.7353556,8.619722444,1.189695339,-0.011282321,2.950155374,9.015143146,-2.771483432,-16.47187347,14.95914892,14.14802577,9.719114699,-22.26111925,7.588537639,69.39351261,2.252711484,0,48.30471226,33.37876583,19.76165969,-6.000053455,-18.21541516,13.7607102,35.86583895,1.906846885,-2.643642924,53.11336107,30.62674777,0.442817036,-23.05733444,-2.855516498,11.45700272
