"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1",0,-2.17322193,16.72201512,12.70594985,-10.47941439,0,0,19.06355103,0,-5.68699024,0,17.00484175,0,-8.084247184,0,0.773043627,3.318764866,0,0,0,13.79249022,-1.771860172,1.768875356,4.42376641,27.33122745,8.451469115,0,0,0.632784109,0,-5.041472651,-1.343261089,0.470545349,0,0,0,-0.240638175,4.923620784
"2",-2.17322193,0,-0.368614747,27.95688569,2.286421393,-12.84212961,-7.016517482,2.431134794,-35.16985908,18.16916119,0.648999084,-8.09310882,-3.835318235,0.646568958,-12.18811971,-3.68405123,-10.37644078,-10.68107062,13.4134956,-2.441784595,7.398791836,-8.328130131,-2.146500877,5.845245174,12.77363389,8.654673244,-26.72258512,5.029900621,-11.08008248,23.87063157,10.40454585,4.893337814,10.42340726,-2.173326235,-37.34478721,-11.41582919,11.3748888,-0.944761769
"3",16.72201512,-0.368614747,0,19.69537341,-17.90369234,7.24437948,6.272445921,19.84020877,-13.62628863,-6.600154786,-3.713034812,10.08735239,7.499235188,-10.08765428,-2.255981032,13.30514909,19.61849388,15.83061936,-9.0067378,3.553196156,11.2010239,10.13235462,18.26447956,-4.481146443,33.03589298,18.24184878,-4.87999603,0.327821172,13.39309174,8.563748618,-4.941736166,0.816210348,27.88745323,-6.691130158,-6.459396672,-12.04218059,15.09045688,32.4372578
"4",12.70594985,27.95688569,19.69537341,0,1.727529975,14.6945954,20.11601915,39.40212291,18.35793711,12.8145305,-8.576530761,33.10748025,-13.30798634,-3.235888022,-2.30086367,16.79500738,20.48600654,19.8976225,-30.63826516,1.743720716,42.49059696,27.10043166,17.48689581,8.840807468,75.29882288,32.7321409,7.921605446,-2.719317978,46.56904693,16.70517944,-4.417128388,13.40636508,25.29538226,-2.543142071,3.192795352,2.847488305,18.10883241,1.890113983
"5",-10.47941439,2.286421393,-17.90369234,1.727529975,0,-20.36941743,2.107698425,0.375050682,-19.65311033,-10.20828102,-11.75971147,-16.84735374,-15.77053036,-8.300668844,-3.656967967,-6.784123075,-6.286297355,-6.232074096,-13.87181589,-8.123539179,-16.10889897,1.404214911,-12.09441404,-8.217925235,9.205613877,2.399752018,-26.00293045,-10.50526892,-9.085918798,-14.95782149,-20.15788074,-11.23959783,-5.605381458,-6.338895574,-21.52598832,-19.90547782,-1.188735,-22.10843367
"6",0,-12.84212961,7.24437948,14.6945954,-20.36941743,0,0,8.743658776,0,-8.876754993,0,-9.189800072,0,-5.78365295,0,-7.578800232,0.795895939,0,0,0,1.45225255,-8.235199885,-0.31620399,-6.509124445,28.85515546,-5.420695401,0,0,-0.679702412,0,-36.57187788,-17.91324141,2.087713979,0,0,0,-4.760023907,-4.079684984
"7",0,-7.016517482,6.272445921,20.11601915,2.107698425,0,0,3.69118438,0,6.489094289,0,-3.809283242,0,-6.309509387,0,13.30949708,-9.272506953,0,0,0,8.149209425,-0.904349036,-0.093818486,3.298418953,18.24907334,3.066052046,0,0,-6.574925791,0,-0.163227251,-2.108767604,0.543530013,0,0,0,16.31845592,7.513580575
"8",19.06355103,2.431134794,19.84020877,39.40212291,0.375050682,8.743658776,3.69118438,0,-23.30165857,13.69398915,5.293499461,20.22782323,15.50291598,13.04843063,2.325281092,21.60488087,22.39081299,5.268334177,-24.52559262,20.82619719,24.38109623,3.666036816,17.57329806,13.29138882,54.7248702,19.2625517,-4.231082651,18.50645983,39.03794428,16.81349501,1.455737113,7.438952036,30.90064766,1.709941619,8.222084008,10.28224841,4.062050733,17.16890024
"9",0,-35.16985908,-13.62628863,18.35793711,-19.65311033,0,0,-23.30165857,0,-7.566207883,0,-32.28269213,0,-18.16506912,0,-13.37758621,-42.24253708,0,0,0,-7.044119569,-32.8420192,-22.8128765,-27.21662823,11.15533049,-19.4869087,0,0,-10.41491106,0,-0.696006645,-6.838311808,-33.55568593,0,0,0,-11.631194,-41.99674606
"10",-5.68699024,18.16916119,-6.600154786,12.8145305,-10.20828102,-8.876754993,6.489094289,13.69398915,-7.566207883,0,-9.459007175,8.344256306,-11.643017,-11.41869766,-6.986771355,2.408023649,24.76129789,5.365155027,-5.174889393,-7.56369169,9.309282201,-4.022046316,-1.430816669,-6.461987826,23.62393784,11.33411208,-8.990085125,-4.051471824,-3.596017684,-8.676810023,-6.506789545,2.478721038,12.70817922,-8.175292953,-11.12907649,-4.567851719,-15.94181129,-14.74784278
